dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	specialist_probability	fusion_specialist_mean	fusion_specialist_product	fusion70_specialist30	fusion_rank	specialist_rank	mean_rank	product_rank	fusion70_rank	max_safety_rank
test	wl-tile-v1-01024	wl-neg-neg-es-pba-32497	neg-es-pba-32497	0	hard_negative	test	ES	Mámoa de Lama Blanca 7	Lugo	Coeses (Santa María Madanela)		megalithic_mound	0.07329366	0.07880923	0.07605145	0.00577622	0.07494833	1813	1918	1921	1893	1891	2117
test	wl-tile-v1-01678	wl-neg-neg-es-pba-70504	neg-es-pba-70504	0	hard_negative	test	ES	Mámoa de Lama de Mena 6	Rodeiro	Negrelos (San Cibrao)		megalithic_mound	0.67000693	0.37753111	0.52376902	0.25294846	0.58226418	536	1030	747	756	641	750
test	wl-tile-v1-01679	wl-neg-neg-es-pba-70505	neg-es-pba-70505	0	hard_negative	test	ES	Mámoa de Lamacova	Rodeiro	San Cristovo do Az (San Cristovo)		megalithic_mound	0.05974559	0.03606868	0.04790713	0.00215494	0.05264252	1923	2209	2106	2102	2047	2205
test	wl-tile-v1-01680	wl-neg-neg-es-pba-70506	neg-es-pba-70506	0	hard_negative	test	ES	Mámoa de Lamademena 1/Tras do Agro 1	Rodeiro	Negrelos (San Cibrao)		megalithic_mound	0.56356737	0.71989953	0.64173345	0.40571188	0.61046702	643	555	579	572	605	382
test	wl-tile-v1-01681	wl-neg-neg-es-pba-70507	neg-es-pba-70507	0	hard_negative	test	ES	Mámoa de Lamademena 2/Tras do Agro 2	Rodeiro	Negrelos (San Cibrao)		megalithic_mound	0.37557185	0.17896276	0.27726730	0.06721337	0.31658912	880	1491	1143	1164	1040	1159
test	wl-tile-v1-01682	wl-neg-neg-es-pba-70642	neg-es-pba-70642	0	hard_negative	test	ES	Mámoa de Lamademena 3/Tras do Agro 3	Rodeiro	Negrelos (San Cibrao)		megalithic_mound	0.13628212	0.09020038	0.11324125	0.01229270	0.12245760	1470	1869	1700	1673	1613	1795
test	wl-tile-v1-01683	wl-neg-neg-es-pba-70643	neg-es-pba-70643	0	hard_negative	test	ES	Mámoa de Lamademena 4/Agro de Riba	Rodeiro	Negrelos (San Cibrao)		megalithic_mound	0.11049409	0.06936923	0.08993166	0.00766489	0.09815663	1589	1973	1830	1814	1742	1927
test	wl-tile-v1-01684	wl-neg-neg-es-pba-70644	neg-es-pba-70644	0	hard_negative	test	ES	Mámoa de Lamademena 5/Coto da Pena de Ouvín	Rodeiro	Negrelos (San Cibrao)		megalithic_mound	0.24725780	0.22479805	0.23602793	0.05558307	0.24051988	1134	1357	1267	1231	1211	1444
test	wl-tile-v1-01494	wl-neg-neg-es-pba-54258	neg-es-pba-54258	0	hard_negative	test	ES	Mámoa de Lamagorzos 1	Nogueira de Ramuín	Vilar de Cerreda (Santa Baia)		megalithic_mound	0.05091963	0.04846535	0.04969249	0.00246784	0.05018334	1993	2116	2092	2074	2061	2119
test	wl-tile-v1-01495	wl-neg-neg-es-pba-54259	neg-es-pba-54259	0	hard_negative	test	ES	Mámoa de Lamagorzos 2	Nogueira de Ramuín	Santa Cruz de Rubiacós (Santa Cruz)		megalithic_mound	0.17783681	0.08938138	0.13360909	0.01589530	0.15130018	1330	1872	1606	1599	1486	1638
test	wl-tile-v1-00958	wl-neg-neg-es-pba-31905	neg-es-pba-31905	0	hard_negative	test	ES	Mámoa de Lamasalgueira	Guntín	Lamela (Santa Mariña)		megalithic_mound	0.01958362	0.01297439	0.01627900	0.00025409	0.01760085	2266	2342	2313	2312	2304	1569
test	wl-tile-v1-01685	wl-neg-neg-es-pba-70645	neg-es-pba-70645	0	hard_negative	test	ES	Mámoa de Lamazares 1	Rodeiro	Camba (San Xoán)		megalithic_mound	0.77007021	0.84218458	0.80612739	0.64854125	0.79170452	443	417	407	407	417	616
test	wl-tile-v1-01686	wl-neg-neg-es-pba-70646	neg-es-pba-70646	0	hard_negative	test	ES	Mámoa de Lamazares 2	Rodeiro	Camba (San Xoán)		megalithic_mound	0.91661740	0.92719485	0.92190612	0.84988293	0.91979063	286	299	267	265	269	407
test	wl-tile-v1-01687	wl-neg-neg-es-pba-70647	neg-es-pba-70647	0	hard_negative	test	ES	Mámoa de Latiza/Finca da Mámoa	Rodeiro	Álceme (Santa María)		megalithic_mound	0.46549261	0.52777677	0.49663469	0.24567619	0.48417786	754	793	788	765	777	1013
test	wl-tile-v1-01147	wl-neg-neg-es-pba-43453	neg-es-pba-43453	0	hard_negative	test	ES	Mámoa de Lobeira 1	O Valadouro	Budián (Santa Eulalia)		megalithic_mound	0.02414033	0.01870390	0.02142211	0.00045152	0.02250940	2225	2313	2295	2287	2274	2356
test	wl-tile-v1-00337	wl-neg-neg-es-pba-12218	neg-es-pba-12218	0	hard_negative	test	ES	Mámoa de Losoiro	Melide	O Meire (San Pedro)		megalithic_mound	0.29629567	0.09939844	0.19784705	0.02945133	0.23722650	1031	1809	1370	1422	1222	1197
test	wl-tile-v1-00035	wl-neg-neg-es-pba-1940	neg-es-pba-1940	0	hard_negative	test	ES	Mámoa de Loureda	Arteixo	Loureda (Santa María)		megalithic_mound	0.83365972	0.89272648	0.86319310	0.74423011	0.85137975	386	355	351	347	365	536
test	wl-tile-v1-00598	wl-neg-neg-es-pba-23440	neg-es-pba-23440	0	hard_negative	test	ES	Mámoa de Loureiro 1	Teo	Rarís (San Miguel)		megalithic_mound	0.04798966	0.12123601	0.08461283	0.00581807	0.06996356	2018	1705	1859	1891	1932	1419
test	wl-tile-v1-00599	wl-neg-neg-es-pba-23441	neg-es-pba-23441	0	hard_negative	test	ES	Mámoa de Loureiro 2	Teo	Rarís (San Miguel)		megalithic_mound	0.00344909	0.00760891	0.00552900	0.00002624	0.00469704	2382	2370	2378	2379	2380	2377
test	wl-tile-v1-00600	wl-neg-neg-es-pba-23442	neg-es-pba-23442	0	hard_negative	test	ES	Mámoa de Loureiro 3	Teo	Luou (Santa María)		megalithic_mound	0.24675441	0.06628776	0.15652109	0.01635680	0.19261442	1136	2001	1505	1589	1351	1447
test	wl-tile-v1-00610	wl-neg-neg-es-pba-23543	neg-es-pba-23543	0	hard_negative	test	ES	Mámoa de Loureiro 4	Teo	Rarís (San Miguel)		megalithic_mound	0.01473945	0.01566212	0.01520078	0.00023085	0.01501625	2294	2325	2318	2316	2314	2303
test	wl-tile-v1-00611	wl-neg-neg-es-pba-23544	neg-es-pba-23544	0	hard_negative	test	ES	Mámoa de Loureiro 5	Teo	Rarís (San Miguel)		megalithic_mound	0.04962979	0.03557805	0.04260392	0.00176573	0.04541427	2000	2213	2141	2129	2101	1599
test	wl-tile-v1-00015	wl-neg-neg-es-pba-3605	neg-es-pba-3605	0	hard_negative	test	ES	Mámoa de Louseira Alta 1	A Capela	Cabalar (Santa María)		megalithic_mound	0.06572665	0.15103274	0.10837969	0.00992688	0.09131848	1877	1588	1724	1741	1786	2165
test	wl-tile-v1-00016	wl-neg-neg-es-pba-3606	neg-es-pba-3606	0	hard_negative	test	ES	Mámoa de Louseira Alta 2	A Capela	Cabalar (Santa María)		megalithic_mound	0.07191438	0.05274261	0.06232849	0.00379295	0.06616285	1823	2094	2007	1991	1961	1061
test	wl-tile-v1-00017	wl-neg-neg-es-pba-3634	neg-es-pba-3634	0	hard_negative	test	ES	Mámoa de Louseira Alta 3	A Capela	Cabalar (Santa María)		megalithic_mound	0.09025973	0.04519945	0.06772959	0.00407969	0.07674164	1695	2135	1973	1976	1882	1024
test	wl-tile-v1-00018	wl-neg-neg-es-pba-3635	neg-es-pba-3635	0	hard_negative	test	ES	Mámoa de Louseira Alta 4	A Capela	Cabalar (Santa María)		megalithic_mound	0.06775325	0.05521798	0.06148562	0.00374120	0.06399267	1862	2078	2011	1994	1973	925
test	wl-tile-v1-01097	wl-neg-neg-es-pba-35126	neg-es-pba-35126	0	hard_negative	test	ES	Mámoa de Louseiras	Muras	Muras (San Pedro)		megalithic_mound	0.06925255	0.11350004	0.09137630	0.00786017	0.08252680	1848	1736	1818	1804	1841	1962
test	wl-tile-v1-01025	wl-neg-neg-es-pba-32498	neg-es-pba-32498	0	hard_negative	test	ES	Mámoa de Louzaneta 1	Lugo	Orbazai (San Miguel)		megalithic_mound	0.18082636	0.37546033	0.27814334	0.06789312	0.23921655	1320	1033	1141	1157	1216	1643
test	wl-tile-v1-01026	wl-neg-neg-es-pba-32499	neg-es-pba-32499	0	hard_negative	test	ES	Mámoa de Louzaneta 2	Lugo	Orbazai (San Miguel)		megalithic_mound	0.34876734	0.28528491	0.31702612	0.09949806	0.32972261	926	1201	1066	1050	1016	1221
test	wl-tile-v1-01416	wl-neg-neg-es-pba-47457	neg-es-pba-47457	0	hard_negative	test	ES	Mámoa de Mama Cavada 1	Boborás	Feás (Santo Antón)		megalithic_mound	0.24811285	0.31393270	0.28102277	0.07789074	0.26785880	1131	1150	1136	1112	1132	1441
test	wl-tile-v1-01417	wl-neg-neg-es-pba-47458	neg-es-pba-47458	0	hard_negative	test	ES	Mámoa de Mama Cavada 2	Boborás	Feás (Santo Antón)		megalithic_mound	0.09613645	0.26321934	0.17967790	0.02530497	0.14626132	1653	1259	1431	1462	1504	1945
test	wl-tile-v1-01418	wl-neg-neg-es-pba-47459	neg-es-pba-47459	0	hard_negative	test	ES	Mámoa de Mama Cavada 3	Boborás	Feás (Santo Antón)		megalithic_mound	0.31821533	0.27011392	0.29416463	0.08595439	0.30378491	996	1242	1113	1088	1061	1297
test	wl-tile-v1-01437	wl-neg-neg-es-pba-49684	neg-es-pba-49684	0	hard_negative	test	ES	Mámoa de Melisendra	Cualedro	Lucenza (Santa María)		megalithic_mound	0.13472282	0.10939658	0.12205970	0.01473822	0.12712495	1473	1754	1659	1623	1593	1202
test	wl-tile-v1-00571	wl-neg-neg-es-pba-19051	neg-es-pba-19051	0	hard_negative	test	ES	Mámoa de Moldes 04	Ribeira	Lesón (Santa Cruz)		megalithic_mound	0.01278461	0.01804372	0.01541416	0.00023068	0.01436234	2311	2314	2317	2317	2318	2342
test	wl-tile-v1-00572	wl-neg-neg-es-pba-19052	neg-es-pba-19052	0	hard_negative	test	ES	Mámoa de Moldes 05	Ribeira	Oleiros (San Martiño)		megalithic_mound	0.01692768	0.04946440	0.03319604	0.00083732	0.02668869	2281	2111	2214	2232	2249	1361
test	wl-tile-v1-00573	wl-neg-neg-es-pba-19053	neg-es-pba-19053	0	hard_negative	test	ES	Mámoa de Moldes 06	Ribeira	Oleiros (San Martiño)		megalithic_mound	0.00654958	0.00991088	0.00823023	0.00006491	0.00755797	2359	2358	2361	2360	2363	2313
test	wl-tile-v1-00574	wl-neg-neg-es-pba-19054	neg-es-pba-19054	0	hard_negative	test	ES	Mámoa de Moldes 07	Ribeira	Oleiros (San Martiño)		megalithic_mound	0.04098464	0.06108235	0.05103349	0.00250344	0.04701395	2079	2030	2079	2073	2088	2134
test	wl-tile-v1-00120	wl-neg-neg-es-pba-2290	neg-es-pba-2290	0	hard_negative	test	ES	Mámoa de Montaña	Boiro	Lampón (Santiago)		megalithic_mound	0.15119900	0.15131354	0.15125627	0.02287846	0.15123336	1399	1586	1523	1492	1487	952
test	wl-tile-v1-01688	wl-neg-neg-es-pba-70648	neg-es-pba-70648	0	hard_negative	test	ES	Mámoa de Monte A Penela 1	Rodeiro	Pedroso (San Xiao)		megalithic_mound	0.11913821	0.07855892	0.09884856	0.00935937	0.10696442	1550	1922	1776	1758	1689	1880
test	wl-tile-v1-01689	wl-neg-neg-es-pba-70649	neg-es-pba-70649	0	hard_negative	test	ES	Mámoa de Monte A Penela 2	Rodeiro	Pedroso (San Xiao)		megalithic_mound	0.05729906	0.08036942	0.06883424	0.00460509	0.06422017	1942	1912	1962	1953	1971	1360
test	wl-tile-v1-01690	wl-neg-neg-es-pba-70783	neg-es-pba-70783	0	hard_negative	test	ES	Mámoa de Monte Celo	Rodeiro	Negrelos (San Cibrao)		megalithic_mound	0.79963295	0.86275499	0.83119397	0.68988732	0.81856956	421	392	387	384	388	355
test	wl-tile-v1-00338	wl-neg-neg-es-pba-12219	neg-es-pba-12219	0	hard_negative	test	ES	Mámoa de Monte Grande 1	Melide	San Cosme de Abeancos (San Cosme)		megalithic_mound	0.34606266	0.43383229	0.38994748	0.15013316	0.37239355	934	927	948	926	945	270
test	wl-tile-v1-00339	wl-neg-neg-es-pba-12220	neg-es-pba-12220	0	hard_negative	test	ES	Mámoa de Monte Grande 2	Melide	Moldes (San Martiño)		megalithic_mound	0.54753071	0.22117016	0.38435043	0.12109745	0.44962254	659	1371	955	994	816	900
test	wl-tile-v1-00838	wl-neg-neg-es-pba-27786	neg-es-pba-27786	0	hard_negative	test	ES	Mámoa de Monte Medorra	Castro de Rei	Bazar (San Pedro)		megalithic_mound	0.24944093	0.34841095	0.29892594	0.08690795	0.27913194	1123	1073	1102	1084	1111	1436
test	wl-tile-v1-00513	wl-neg-neg-es-pba-19478	neg-es-pba-19478	0	hard_negative	test	ES	Mámoa de Monte Muíño 1	Porto do Son	Baroña (San Pedro)		megalithic_mound	0.03373834	0.06844929	0.05109381	0.00230937	0.04415162	2143	1980	2078	2089	2106	2319
test	wl-tile-v1-00514	wl-neg-neg-es-pba-19479	neg-es-pba-19479	0	hard_negative	test	ES	Mámoa de Monte Muíño 2	Porto do Son	Baroña (San Pedro)		megalithic_mound	0.04854665	0.06652736	0.05753701	0.00322968	0.05394086	2013	1999	2030	2021	2038	2264
test	wl-tile-v1-00515	wl-neg-neg-es-pba-19480	neg-es-pba-19480	0	hard_negative	test	ES	Mámoa de Monte Muíño 3	Porto do Son	Baroña (San Pedro)		megalithic_mound	0.12716464	0.10597699	0.11657082	0.01347653	0.12080835	1503	1771	1688	1651	1622	1839
test	wl-tile-v1-00734	wl-neg-neg-es-pba-37187	neg-es-pba-37187	0	hard_negative	test	ES	Mámoa de Monte Neda 1	A Pastoriza	Lagoa (San Xoán)		megalithic_mound	0.07475127	0.10032442	0.08753785	0.00749938	0.08242322	1797	1803	1845	1821	1842	1934
test	wl-tile-v1-00735	wl-neg-neg-es-pba-37215	neg-es-pba-37215	0	hard_negative	test	ES	Mámoa de Monte Neda 2	A Pastoriza	Lagoa (San Xoán)		megalithic_mound	0.07642556	0.12189405	0.09915981	0.00931582	0.09006611	1786	1702	1775	1760	1796	2098
test	wl-tile-v1-00613	wl-neg-neg-es-pba-23546	neg-es-pba-23546	0	hard_negative	test	ES	Mámoa de Monte Piquiño 1	Teo	Luou (Santa María)		megalithic_mound	0.04772775	0.05336735	0.05054755	0.00254710	0.04941963	2021	2089	2083	2069	2070	1434
test	wl-tile-v1-00614	wl-neg-neg-es-pba-23547	neg-es-pba-23547	0	hard_negative	test	ES	Mámoa de Monte Piquiño 10	Teo	Luou (Santa María)		megalithic_mound	0.00322841	0.00864339	0.00593590	0.00002790	0.00485290	2383	2364	2375	2377	2377	1871
test	wl-tile-v1-00615	wl-neg-neg-es-pba-23548	neg-es-pba-23548	0	hard_negative	test	ES	Mámoa de Monte Piquiño 11	Teo	Luou (Santa María)		megalithic_mound	0.00439943	0.00588703	0.00514323	0.00002590	0.00484571	2375	2379	2380	2380	2378	2210
test	wl-tile-v1-00616	wl-neg-neg-es-pba-23549	neg-es-pba-23549	0	hard_negative	test	ES	Mámoa de Monte Piquiño 12	Teo	Luou (Santa María)		megalithic_mound	0.01015477	0.01091767	0.01053622	0.00011087	0.01038364	2330	2349	2347	2342	2340	2122
test	wl-tile-v1-00617	wl-neg-neg-es-pba-23550	neg-es-pba-23550	0	hard_negative	test	ES	Mámoa de Monte Piquiño 13	Teo	Luou (Santa María)		megalithic_mound	0.01262669	0.01938143	0.01600406	0.00024472	0.01465311	2312	2308	2314	2313	2315	1869
test	wl-tile-v1-00618	wl-neg-neg-es-pba-23551	neg-es-pba-23551	0	hard_negative	test	ES	Mámoa de Monte Piquiño 14	Teo	Luou (Santa María)		megalithic_mound	0.00950701	0.00676663	0.00813682	0.00006433	0.00868490	2335	2374	2363	2361	2356	2370
test	wl-tile-v1-00635	wl-neg-neg-es-pba-23654	neg-es-pba-23654	0	hard_negative	test	ES	Mámoa de Monte Piquiño 15	Teo	Luou (Santa María)		megalithic_mound	0.00781503	0.01227944	0.01004723	0.00009596	0.00915435	2351	2345	2350	2348	2351	2323
test	wl-tile-v1-00636	wl-neg-neg-es-pba-23655	neg-es-pba-23655	0	hard_negative	test	ES	Mámoa de Monte Piquiño 16	Teo	Luou (Santa María)		megalithic_mound	0.00350935	0.00649256	0.00500095	0.00002278	0.00440431	2381	2376	2381	2381	2381	2289
test	wl-tile-v1-00637	wl-neg-neg-es-pba-23656	neg-es-pba-23656	0	hard_negative	test	ES	Mámoa de Monte Piquiño 17	Teo	Luou (Santa María)		megalithic_mound	0.00640611	0.00761641	0.00701126	0.00004879	0.00676920	2360	2369	2368	2367	2368	2155
test	wl-tile-v1-00638	wl-neg-neg-es-pba-23657	neg-es-pba-23657	0	hard_negative	test	ES	Mámoa de Monte Piquiño 18	Teo	Luou (Santa María)		megalithic_mound	0.00795711	0.00985780	0.00890745	0.00007844	0.00852732	2350	2359	2359	2358	2358	2064
test	wl-tile-v1-00639	wl-neg-neg-es-pba-23658	neg-es-pba-23658	0	hard_negative	test	ES	Mámoa de Monte Piquiño 19	Teo	Luou (Santa María)		megalithic_mound	0.00636726	0.00996503	0.00816614	0.00006345	0.00744659	2361	2357	2362	2362	2364	1802
test	wl-tile-v1-00640	wl-neg-neg-es-pba-23659	neg-es-pba-23659	0	hard_negative	test	ES	Mámoa de Monte Piquiño 2	Teo	Luou (Santa María)		megalithic_mound	0.05225940	0.04435195	0.04830568	0.00231781	0.04988717	1982	2146	2101	2088	2065	1588
test	wl-tile-v1-00641	wl-neg-neg-es-pba-23660	neg-es-pba-23660	0	hard_negative	test	ES	Mámoa de Monte Piquiño 20	Teo	Luou (Santa María)		megalithic_mound	0.00480730	0.00798393	0.00639562	0.00003838	0.00576029	2373	2366	2373	2373	2373	1932
test	wl-tile-v1-00642	wl-neg-neg-es-pba-23661	neg-es-pba-23661	0	hard_negative	test	ES	Mámoa de Monte Piquiño 21	Teo	Luou (Santa María)		megalithic_mound	0.00703485	0.00645764	0.00674625	0.00004543	0.00686169	2356	2377	2372	2369	2366	2310
test	wl-tile-v1-00643	wl-neg-neg-es-pba-23662	neg-es-pba-23662	0	hard_negative	test	ES	Mámoa de Monte Piquiño 22	Teo	Luou (Santa María)		megalithic_mound	0.03738111	0.03180429	0.03459270	0.00118888	0.03570806	2112	2232	2199	2187	2166	946
test	wl-tile-v1-00601	wl-neg-neg-es-pba-23470	neg-es-pba-23470	0	hard_negative	test	ES	Mámoa de Monte Piquiño 23	Teo	Luou (Santa María)		megalithic_mound	0.02178334	0.03896904	0.03037619	0.00084888	0.02693905	2246	2187	2231	2229	2246	1327
test	wl-tile-v1-00602	wl-neg-neg-es-pba-23471	neg-es-pba-23471	0	hard_negative	test	ES	Mámoa de Monte Piquiño 24	Teo	Luou (Santa María)		megalithic_mound	0.03384534	0.02046024	0.02715279	0.00069248	0.02982981	2142	2303	2256	2256	2215	1990
test	wl-tile-v1-00603	wl-neg-neg-es-pba-23472	neg-es-pba-23472	0	hard_negative	test	ES	Mámoa de Monte Piquiño 25	Teo	Luou (Santa María)		megalithic_mound	0.01794064	0.02529818	0.02161941	0.00045387	0.02014790	2273	2276	2293	2286	2289	1311
test	wl-tile-v1-00604	wl-neg-neg-es-pba-23473	neg-es-pba-23473	0	hard_negative	test	ES	Mámoa de Monte Piquiño 3	Teo	Luou (Santa María)		megalithic_mound	0.00797877	0.01518358	0.01158117	0.00012115	0.01014021	2348	2327	2338	2338	2342	2222
test	wl-tile-v1-00605	wl-neg-neg-es-pba-23474	neg-es-pba-23474	0	hard_negative	test	ES	Mámoa de Monte Piquiño 4	Teo	Luou (Santa María)		megalithic_mound	0.00451609	0.00915579	0.00683594	0.00004135	0.00590800	2374	2361	2371	2371	2371	2176
test	wl-tile-v1-00606	wl-neg-neg-es-pba-23475	neg-es-pba-23475	0	hard_negative	test	ES	Mámoa de Monte Piquiño 5	Teo	Luou (Santa María)		megalithic_mound	0.00367758	0.00754189	0.00560973	0.00002774	0.00483687	2379	2371	2377	2378	2379	2079
test	wl-tile-v1-00607	wl-neg-neg-es-pba-23476	neg-es-pba-23476	0	hard_negative	test	ES	Mámoa de Monte Piquiño 6	Teo	Luou (Santa María)		megalithic_mound	0.00527310	0.00858661	0.00692985	0.00004528	0.00626715	2369	2365	2369	2370	2370	2109
test	wl-tile-v1-00608	wl-neg-neg-es-pba-23477	neg-es-pba-23477	0	hard_negative	test	ES	Mámoa de Monte Piquiño 7	Teo	Luou (Santa María)		megalithic_mound	0.00859822	0.00971540	0.00915681	0.00008354	0.00893337	2343	2360	2357	2355	2355	2060
test	wl-tile-v1-00609	wl-neg-neg-es-pba-23478	neg-es-pba-23478	0	hard_negative	test	ES	Mámoa de Monte Piquiño 8	Teo	Luou (Santa María)		megalithic_mound	0.00694758	0.01701734	0.01198246	0.00011823	0.00996851	2357	2319	2329	2340	2344	1875
test	wl-tile-v1-00619	wl-neg-neg-es-pba-23580	neg-es-pba-23580	0	hard_negative	test	ES	Mámoa de Monte Piquiño 9	Teo	Luou (Santa María)		megalithic_mound	0.00627291	0.01388801	0.01008046	0.00008712	0.00855744	2365	2337	2349	2354	2357	1737
test	wl-tile-v1-01691	wl-neg-neg-es-pba-70784	neg-es-pba-70784	0	hard_negative	test	ES	Mámoa de Monte Romeu 1	Rodeiro	Álceme (Santa María)		megalithic_mound	0.64450914	0.41226952	0.52838933	0.26571147	0.57483725	560	969	740	733	651	777
test	wl-tile-v1-01461	wl-neg-neg-es-pba-53008	neg-es-pba-53008	0	hard_negative	test	ES	Mámoa de Monte Seixo	Maside	Garabás (San Pedro)		megalithic_mound	0.24067026	0.22393405	0.23230215	0.05389427	0.23564940	1155	1361	1277	1241	1228	1460
test	wl-tile-v1-00701	wl-neg-neg-es-pba-26177	neg-es-pba-26177	0	hard_negative	test	ES	Mámoa de Monte Vilariño 1	Vilasantar	Vilariño (Santa María)		megalithic_mound	0.23700750	0.18966593	0.21333671	0.04495225	0.22280503	1159	1453	1330	1299	1260	1245
test	wl-tile-v1-00702	wl-neg-neg-es-pba-26178	neg-es-pba-26178	0	hard_negative	test	ES	Mámoa de Monte Vilariño 2	Vilasantar	Vilariño (Santa María)		megalithic_mound	0.38931991	0.09073886	0.24002939	0.03532645	0.29974560	854	1863	1252	1367	1071	1130
test	wl-tile-v1-00703	wl-neg-neg-es-pba-26179	neg-es-pba-26179	0	hard_negative	test	ES	Mámoa de Monte Vilariño 3	Vilasantar	Vilariño (Santa María)		megalithic_mound	0.33133925	0.16407153	0.24770539	0.05436334	0.28115893	968	1541	1228	1237	1102	1109
test	wl-tile-v1-01027	wl-neg-neg-es-pba-32500	neg-es-pba-32500	0	hard_negative	test	ES	Mámoa de Monte da Costa 1	Lugo	San Pedro de Mera (San Pedro)		megalithic_mound	0.43267223	0.34586036	0.38926630	0.14964418	0.40662867	791	1077	951	930	893	1053
test	wl-tile-v1-01028	wl-neg-neg-es-pba-32528	neg-es-pba-32528	0	hard_negative	test	ES	Mámoa de Monte da Costa 2	Lugo	San Pedro de Mera (San Pedro)		megalithic_mound	0.10655100	0.05934515	0.08294808	0.00632329	0.09238925	1606	2051	1871	1866	1777	1694
test	wl-tile-v1-00612	wl-neg-neg-es-pba-23545	neg-es-pba-23545	0	hard_negative	test	ES	Mámoa de Monte da Silva	Teo	Lampai (Santa María)		megalithic_mound	0.21718060	0.37925909	0.29821984	0.08236772	0.26580415	1209	1026	1104	1100	1137	1156
test	wl-tile-v1-01029	wl-neg-neg-es-pba-32529	neg-es-pba-32529	0	hard_negative	test	ES	Mámoa de Monte das Ageiras 1	Lugo	Romeán (San Pedro)		megalithic_mound	0.10908209	0.08842954	0.09875582	0.00964608	0.10288633	1595	1877	1778	1749	1710	1935
test	wl-tile-v1-01030	wl-neg-neg-es-pba-32530	neg-es-pba-32530	0	hard_negative	test	ES	Mámoa de Monte das Ageiras 2	Lugo	Romeán (San Pedro)		megalithic_mound	0.16231285	0.26306360	0.21268822	0.04269860	0.19253807	1379	1262	1332	1313	1352	1424
test	wl-tile-v1-01031	wl-neg-neg-es-pba-32531	neg-es-pba-32531	0	hard_negative	test	ES	Mámoa de Monte das Ageiras 3	Lugo	Romeán (San Pedro)		megalithic_mound	0.05935186	0.12328060	0.09131623	0.00731693	0.07853048	1925	1695	1819	1833	1868	1994
test	wl-tile-v1-01032	wl-neg-neg-es-pba-32532	neg-es-pba-32532	0	hard_negative	test	ES	Mámoa de Monte das Ageiras 4	Lugo	Romeán (San Pedro)		megalithic_mound	0.37317572	0.44919520	0.41118546	0.16762874	0.39598156	888	897	912	898	912	613
test	wl-tile-v1-01033	wl-neg-neg-es-pba-32533	neg-es-pba-32533	0	hard_negative	test	ES	Mámoa de Monte das Ageiras 5	Lugo	Romeán (San Pedro)		megalithic_mound	0.31462315	0.38492203	0.34977259	0.12110538	0.33571281	1003	1010	1016	993	1008	852
test	wl-tile-v1-01034	wl-neg-neg-es-pba-32534	neg-es-pba-32534	0	hard_negative	test	ES	Mámoa de Monte das Ageiras 6	Lugo	Romeán (San Pedro)		megalithic_mound	0.27262598	0.49215182	0.38238890	0.13417337	0.33848373	1078	850	960	965	1003	768
test	wl-tile-v1-00036	wl-neg-neg-es-pba-1941	neg-es-pba-1941	0	hard_negative	test	ES	Mámoa de Monte das Arcas	Arteixo	Morás (Santo Estevo)		megalithic_mound	0.90446094	0.91148084	0.90797089	0.82439882	0.90656691	299	327	296	292	289	430
