dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	specialist_probability	fusion_specialist_mean	fusion_specialist_product	fusion70_specialist30	fusion_rank	specialist_rank	mean_rank	product_rank	fusion70_rank	max_safety_rank
test	wl-tile-v1-02342	wl-pos-pos-es-pba-38267	pos-es-pba-38267	1	positive	test	ES	Os Castros	Quiroga	Sequeiros (Santa Mariña)	generic_castro_hint		0.77320469	0.94730559	0.86025514	0.73246113	0.82543496	403	276	345	348	371	354
test	wl-tile-v1-02372	wl-pos-pos-es-pba-41459	pos-es-pba-41459	1	positive	test	ES	Os Castros	Sober	Gundivós (Santiago)	generic_castro_hint		0.92141522	0.97396718	0.94769120	0.89742818	0.93718081	225	203	212	213	216	326
test	wl-tile-v1-02455	wl-pos-pos-es-pba-70094	pos-es-pba-70094	1	positive	test	ES	Os Castros	Rodeiro	Santa Baia de Camba (Santa Baia)	generic_castro_hint		0.74645477	0.74104526	0.74375001	0.55315677	0.74483192	431	531	471	469	459	587
test	wl-tile-v1-02108	wl-pos-pos-es-pba-26213	pos-es-pba-26213	1	positive	test	ES	Os Castros de Cezar	Vilasantar	Armental (San Martiño)	generic_castro_hint		0.17029644	0.13123192	0.15076418	0.02234833	0.15857709	1483	1668	1605	1593	1564	1556
test	wl-tile-v1-02143	wl-pos-pos-es-pba-28379	pos-es-pba-28379	1	positive	test	ES	Os Castros de Perrelos	Baleira	A Esperela (San Pedro)	generic_castro_hint		0.96012218	0.97369754	0.96690986	0.93486861	0.96419479	160	204	168	168	164	238
test	wl-tile-v1-02109	wl-pos-pos-es-pba-26214	pos-es-pba-26214	1	positive	test	ES	Os Castros de Peteiro	Vilasantar	San Vicenzo de Curtis (San Vicenzo)	generic_castro_hint		0.90771577	0.87291186	0.89031381	0.79235586	0.89727460	249	383	305	304	282	350
test	wl-tile-v1-02343	wl-pos-pos-es-pba-38268	pos-es-pba-38268	1	positive	test	ES	Os Castros de San Cristovo/Monte da Rodela	Quiroga	Fisteus (San Mamede)	hilltop_hint		0.99963125	0.99996809	0.99979967	0.99959935	0.99973230	9	8	9	9	9	23
test	wl-tile-v1-02259	wl-pos-pos-es-pba-32820	pos-es-pba-32820	1	positive	test	ES	Os Castros de San Vicente de Pías	Lugo	Pías (San Vicente)	generic_castro_hint		0.84202883	0.84767574	0.84485228	0.71376741	0.84372290	336	411	363	363	347	459
test	wl-tile-v1-02194	wl-pos-pos-es-pba-27902	pos-es-pba-27902	1	positive	test	ES	Os Castros de Santa Leocadia	Castro de Rei	Santa Locaia (San Pedro)	generic_castro_hint		0.75341314	0.72406089	0.73873702	0.54551699	0.74460747	427	548	475	472	460	580
test	wl-tile-v1-02285	wl-pos-pos-es-pba-42901	pos-es-pba-42901	1	positive	test	ES	Os Castros de Vilacampa	O Valadouro	Vilacampa (Santa María)	generic_castro_hint		0.66035561	0.79932857	0.72984209	0.52784111	0.70204750	524	465	489	491	498	728
test	wl-tile-v1-01989	wl-pos-pos-es-pba-1005	pos-es-pba-1005	1	positive	test	ES	Os Castros/A Roda Grande	Arzúa	Dombodán (San Cristovo)	generic_castro_hint		0.41280469	0.42580157	0.41930313	0.17577289	0.41670375	864	940	908	903	897	1140
test	wl-tile-v1-02492	wl-pos-pos-es-pba-74678	pos-es-pba-74678	1	positive	test	ES	Os Castros/Os Seixos	Vigo	Valadares (Santo André)	generic_castro_hint		0.24202347	0.40334392	0.32268370	0.09761870	0.29041961	1230	987	1086	1094	1131	453
test	wl-tile-v1-02408	wl-pos-pos-es-pba-54296	pos-es-pba-54296	1	positive	test	ES	Os Penedos do Castro	Nogueira de Ramuín	Moura (San Xoán)	hilltop_hint		0.57221452	0.86198501	0.71709976	0.49324034	0.65914567	624	394	499	510	536	226
test	wl-tile-v1-02028	wl-pos-pos-es-pba-2362	pos-es-pba-2362	1	positive	test	ES	Os Petóns do Castro	Boiro	Boiro (Santa Baia)	generic_castro_hint		0.45186311	0.69920648	0.57553480	0.31594562	0.52606612	804	576	683	697	725	270
test	wl-tile-v1-02409	wl-pos-pos-es-pba-54297	pos-es-pba-54297	1	positive	test	ES	Outeiro do Castro	Nogueira de Ramuín	Faramontaos (Santa María)	hilltop_hint		0.57820285	0.65330372	0.61575329	0.37774207	0.60073311	618	645	617	613	614	761
test	wl-tile-v1-02438	wl-pos-pos-es-pba-50307	pos-es-pba-50307	1	positive	test	ES	Outeiro do Castro	Xunqueira de Ambía	Armariz (San Salvador)	hilltop_hint		0.95268829	0.97924237	0.96596533	0.93291274	0.96065451	175	180	171	171	172	244
test	wl-tile-v1-02448	wl-pos-pos-es-pba-62453	pos-es-pba-62453	1	positive	test	ES	Outeiro do Castro	Caldas de Reis	San Clemente de Cesar (San Clemente)	hilltop_hint		0.79767966	0.85287722	0.82527844	0.68032281	0.81423893	378	405	389	386	383	522
test	wl-tile-v1-02449	wl-pos-pos-es-pba-62454	pos-es-pba-62454	1	positive	test	ES	Outeiro do Castro II	Caldas de Reis	Saiar (Santo Estevo)	hilltop_hint		0.66591826	0.79815137	0.73203482	0.53150357	0.70558819	518	468	488	486	495	719
test	wl-tile-v1-02428	wl-pos-pos-es-pba-55947	pos-es-pba-55947	1	positive	test	ES	Outeiro/Castro de Outeiro	O Pereiro de Aguiar	Sabadelle (San Martiño)	hilltop_hint		0.91708993	0.95988177	0.93848585	0.88029791	0.92992748	234	245	227	226	228	336
test	wl-tile-v1-02493	wl-pos-pos-es-pba-74813	pos-es-pba-74813	1	positive	test	ES	Parque do Castro	Vigo	Vigo	generic_castro_hint		0.99655798	0.99938249	0.99797023	0.99594259	0.99740533	35	34	34	34	33	65
test	wl-tile-v1-02144	wl-pos-pos-es-pba-28380	pos-es-pba-28380	1	positive	test	ES	Pena do Castro	Baleira	A Fontaneira (Santiago)	hilltop_hint		0.91251676	0.91750190	0.91500933	0.83723586	0.91401230	241	318	273	272	259	341
test	wl-tile-v1-02344	wl-pos-pos-es-pba-38298	pos-es-pba-38298	1	positive	test	ES	Pena do Castro	Quiroga	O Hospital (San Salvador)	hilltop_hint		0.98542714	0.99738579	0.99140646	0.98285102	0.98901473	95	71	85	85	89	148
test	wl-tile-v1-02057	wl-pos-pos-es-pba-12329	pos-es-pba-12329	1	positive	test	ES	Penas de Castro Pedro	Melide	Folladela (San Pedro)	hilltop_hint		0.86736688	0.90331412	0.88534050	0.78350475	0.87815105	303	341	312	312	311	418
test	wl-tile-v1-02406	wl-pos-pos-es-pba-53750	pos-es-pba-53750	1	positive	test	ES	Penedos do Castro/Os Castros	Nogueira de Ramuín	Santo Estevo de Ribas de Sil (Santo Estevo)	hilltop_hint		0.99834092	0.99976643	0.99905368	0.99810774	0.99876857	28	22	27	27	27	15
test	wl-tile-v1-02036	wl-pos-pos-es-pba-6457	pos-es-pba-6457	1	positive	test	ES	Pombal do Castro	Carnota	Santa Comba de Carnota (Santa Comba)	generic_castro_hint		0.13209378	0.33275051	0.23242214	0.04395427	0.19229080	1662	1110	1305	1362	1419	919
test	wl-tile-v1-02394	wl-pos-pos-es-pba-47720	pos-es-pba-47720	1	positive	test	ES	Ponte do Castro no rio Arenteiro	Boborás	Moldes (San Mamede)	valley_or_river_edge_hint		0.01881624	0.07391472	0.04636548	0.00139080	0.03534578	2328	1945	2166	2219	2243	293
test	wl-tile-v1-02134	wl-pos-pos-es-pba-26619	pos-es-pba-26619	1	positive	test	ES	Sucastro	Abadín	Corvite (San Pedro)	generic_castro_hint		0.48411393	0.43222882	0.45817138	0.20924799	0.46854840	755	929	855	844	807	1004
test	wl-tile-v1-02072	wl-pos-pos-es-pba-16165	pos-es-pba-16165	1	positive	test	ES	Vivenda no Castro	Noia	Roo (Santa María)	generic_castro_hint		0.75674042	0.89135589	0.82404815	0.67452503	0.79712506	425	357	391	389	398	577
test	wl-tile-v1-02196	wl-pos-pos-es-pba-29620	pos-es-pba-29620	1	positive	test	ES	Xacemento da península da Atalaia	Cervo	Lieiro (Santa María)	generic_castro_hint		0.90519689	0.97862064	0.94190877	0.88584436	0.92722402	252	182	220	221	235	30
test	wl-tile-v1-02100	wl-pos-pos-es-pba-25364	pos-es-pba-25364	1	positive	test	ES	Xacemento de Socastro	Teo	Calo (San Xoán)	generic_castro_hint		0.14435044	0.18122158	0.16278601	0.02615942	0.15541178	1590	1479	1554	1538	1577	1831
test	wl-tile-v1-02399	wl-pos-pos-es-pba-50909	pos-es-pba-50909	1	positive	test	ES	Xardín do doutor Luis de Castro García	Entrimo	Entrimo (Santa María a Real)	generic_castro_hint		0.68363885	0.83606104	0.75984995	0.57156381	0.72936551	498	425	455	455	468	692
test	wl-tile-v1-02073	wl-pos-pos-es-pba-16197	pos-es-pba-16197	1	positive	test	ES	Xardíns de Felipe de Castro, San Francisco e Campo da Feira	Noia	Noia (San Martiño)	generic_castro_hint		0.39432673	0.56461702	0.47947187	0.22264358	0.44541382	908	753	815	815	847	1108
holdouts	wl-tile-v1-02661	wl-neg-neg-es-pba-24808	neg-es-pba-24808	0	hard_negative	test_trasancos	ES	Igrexa de San Martiño de Valdetires	Valdoviño	Meirás (San Vicente)		megalithic_mound	0.20347956	0.22196464	0.21272210	0.04516527	0.20902508	101	103	104	104	102	124
holdouts	wl-tile-v1-02650	wl-neg-neg-es-pba-20404	neg-es-pba-20404	0	hard_negative	test_trasancos	ES	Mámoa da Ermida	San Sadurniño	Igrexafeita (Santa María)		megalithic_mound	0.10037177	0.14064318	0.12050748	0.01411661	0.11245319	135	123	129	129	131	156
holdouts	wl-tile-v1-02651	wl-neg-neg-es-pba-20405	neg-es-pba-20405	0	hard_negative	test_trasancos	ES	Mámoa da Pena do Cabalo	San Sadurniño	Igrexafeita (Santa María)		megalithic_mound	0.29927041	0.39373098	0.34650069	0.11783203	0.32760858	80	78	78	78	78	105
holdouts	wl-tile-v1-02652	wl-neg-neg-es-pba-20406	neg-es-pba-20406	0	hard_negative	test_trasancos	ES	Mámoa de Bardaos	San Sadurniño	Bardaos (Santa María)		megalithic_mound	0.19450713	0.20658219	0.20054466	0.04018171	0.19812965	102	104	106	106	105	54
holdouts	wl-tile-v1-02599	wl-neg-neg-es-pba-9906	neg-es-pba-9906	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 01/Mámoa de Chao de Castelo 01	Ferrol	Doniños (San Román)		megalithic_mound	0.12005712	0.18145383	0.15075547	0.02178482	0.13847613	126	110	116	117	119	140
holdouts	wl-tile-v1-02600	wl-neg-neg-es-pba-9907	neg-es-pba-9907	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 02/Mámoa de Chao de Castelo 02	Ferrol	Doniños (San Román)		megalithic_mound	0.16212976	0.23184896	0.19698936	0.03758962	0.18304552	111	101	107	107	107	134
holdouts	wl-tile-v1-02601	wl-neg-neg-es-pba-9908	neg-es-pba-9908	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 03	Ferrol	Doniños (San Román)		megalithic_mound	0.26316772	0.30596837	0.28456804	0.08052100	0.27600791	87	92	89	89	89	60
holdouts	wl-tile-v1-02602	wl-neg-neg-es-pba-9909	neg-es-pba-9909	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 04	Ferrol	Doniños (San Román)		megalithic_mound	0.12327791	0.15740321	0.14034056	0.01940434	0.13351550	124	119	121	120	121	135
holdouts	wl-tile-v1-02603	wl-neg-neg-es-pba-9910	neg-es-pba-9910	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 05	Ferrol	Doniños (San Román)		megalithic_mound	0.09306111	0.11335240	0.10320676	0.01054870	0.09914850	136	133	136	135	136	158
holdouts	wl-tile-v1-02604	wl-neg-neg-es-pba-9911	neg-es-pba-9911	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 06	Ferrol	Doniños (San Román)		megalithic_mound	0.07164983	0.08469256	0.07817120	0.00606821	0.07556265	152	145	147	147	148	167
holdouts	wl-tile-v1-02605	wl-neg-neg-es-pba-9912	neg-es-pba-9912	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 07	Ferrol	Doniños (San Román)		megalithic_mound	0.04291757	0.04320817	0.04306287	0.00185439	0.04300475	174	170	173	173	174	183
holdouts	wl-tile-v1-02606	wl-neg-neg-es-pba-9913	neg-es-pba-9913	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 08	Ferrol	Doniños (San Román)		megalithic_mound	0.05524047	0.06260211	0.05892129	0.00345817	0.05744896	164	155	158	158	161	174
holdouts	wl-tile-v1-02607	wl-neg-neg-es-pba-9914	neg-es-pba-9914	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 09	Ferrol	Doniños (San Román)		megalithic_mound	0.07296722	0.09069251	0.08182986	0.00661758	0.07828481	150	142	145	145	146	147
holdouts	wl-tile-v1-02608	wl-neg-neg-es-pba-9939	neg-es-pba-9939	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 10	Ferrol	Doniños (San Román)		megalithic_mound	0.14426185	0.17360037	0.15893111	0.02504391	0.15306341	113	112	112	113	112	87
holdouts	wl-tile-v1-02609	wl-neg-neg-es-pba-9940	neg-es-pba-9940	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 11	Ferrol	Doniños (San Román)		megalithic_mound	0.05158349	0.05315983	0.05237166	0.00274217	0.05205639	168	161	163	163	167	160
holdouts	wl-tile-v1-02610	wl-neg-neg-es-pba-9941	neg-es-pba-9941	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 12	Ferrol	Doniños (San Román)		megalithic_mound	0.05172972	0.05371406	0.05272189	0.00277861	0.05232502	167	159	162	162	166	155
holdouts	wl-tile-v1-02611	wl-neg-neg-es-pba-9942	neg-es-pba-9942	0	hard_negative	test_trasancos	ES	Mámoa de Campaíñas 13	Ferrol	Doniños (San Román)		megalithic_mound	0.06974553	0.07485061	0.07229807	0.00522050	0.07127705	154	148	150	150	154	131
holdouts	wl-tile-v1-02653	wl-neg-neg-es-pba-20407	neg-es-pba-20407	0	hard_negative	test_trasancos	ES	Mámoa de Campo da Cruz 2	San Sadurniño	Igrexafeita (Santa María)		megalithic_mound	0.13657298	0.11180657	0.12418978	0.01526976	0.12914306	118	134	127	127	124	143
holdouts	wl-tile-v1-02612	wl-neg-neg-es-pba-9943	neg-es-pba-9943	0	hard_negative	test_trasancos	ES	Mámoa de Catabois	Ferrol	Serantes (San Salvador)		megalithic_mound	0.17900439	0.17375131	0.17637785	0.03110225	0.17742847	105	111	109	108	108	129
holdouts	wl-tile-v1-02662	wl-neg-neg-es-pba-24842	neg-es-pba-24842	0	hard_negative	test_trasancos	ES	Mámoa de Coto da Fraga 1	Valdoviño	Pantín (Santiago)		megalithic_mound	0.10480915	0.11393020	0.10936968	0.01194093	0.10754547	133	132	132	132	133	103
holdouts	wl-tile-v1-02663	wl-neg-neg-es-pba-24843	neg-es-pba-24843	0	hard_negative	test_trasancos	ES	Mámoa de Coto da Fraga 2	Valdoviño	Pantín (Santiago)		megalithic_mound	0.42403535	0.57077016	0.49740276	0.24202673	0.46805579	70	64	65	65	67	49
holdouts	wl-tile-v1-02613	wl-neg-neg-es-pba-9944	neg-es-pba-9944	0	hard_negative	test_trasancos	ES	Mámoa de Espadanido 1	Ferrol	Marmancón (San Pedro)		megalithic_mound	0.11466117	0.15854265	0.13660191	0.01817869	0.12782561	129	117	122	123	126	152
holdouts	wl-tile-v1-02614	wl-neg-neg-es-pba-9945	neg-es-pba-9945	0	hard_negative	test_trasancos	ES	Mámoa de Espadanido 2	Ferrol	Marmancón (San Pedro)		megalithic_mound	0.08100337	0.12545652	0.10322994	0.01016240	0.09433931	146	129	135	136	138	157
holdouts	wl-tile-v1-02615	wl-neg-neg-es-pba-9946	neg-es-pba-9946	0	hard_negative	test_trasancos	ES	Mámoa de Ferreiros	Ferrol	Brión (Santa María)		megalithic_mound	0.13000879	0.16029151	0.14515015	0.02083931	0.13909361	122	116	118	118	118	146
holdouts	wl-tile-v1-02616	wl-neg-neg-es-pba-9947	neg-es-pba-9947	0	hard_negative	test_trasancos	ES	Mámoa de Leixa 1	Ferrol	Leixa (San Pedro)		megalithic_mound	0.08251842	0.04540873	0.06396358	0.00374706	0.07138551	144	169	155	156	153	163
holdouts	wl-tile-v1-02617	wl-neg-neg-es-pba-9974	neg-es-pba-9974	0	hard_negative	test_trasancos	ES	Mámoa de Leixa 2	Ferrol	Leixa (San Pedro)		megalithic_mound	0.12456202	0.07933595	0.10194899	0.00988225	0.11099420	123	146	137	138	132	149
holdouts	wl-tile-v1-02627	wl-neg-neg-es-pba-14222	neg-es-pba-14222	0	hard_negative	test_trasancos	ES	Mámoa de Leixa 3/Mámoa de Trasancos	Narón	Trasancos (San Mateo)		megalithic_mound	0.06478041	0.03799244	0.05138642	0.00246117	0.05674402	157	176	165	167	162	132
holdouts	wl-tile-v1-02664	wl-neg-neg-es-pba-24844	neg-es-pba-24844	0	hard_negative	test_trasancos	ES	Mámoa de Liñeiro	Valdoviño	Vilarrube (San Martiño)		megalithic_mound	0.08431431	0.09188062	0.08809747	0.00774685	0.08658420	142	140	142	142	142	119
holdouts	wl-tile-v1-02665	wl-neg-neg-es-pba-24845	neg-es-pba-24845	0	hard_negative	test_trasancos	ES	Mámoa de Loira	Valdoviño	Loira (San Pedro)		megalithic_mound	0.23431802	0.28967838	0.26199820	0.06787686	0.25092613	97	95	94	94	93	108
holdouts	wl-tile-v1-02654	wl-neg-neg-es-pba-20408	neg-es-pba-20408	0	hard_negative	test_trasancos	ES	Mámoa de Moimentos 1	San Sadurniño	Santa Mariña do Monte (Santa Mariña)		megalithic_mound	0.06581460	0.05324250	0.05952855	0.00350413	0.06204297	155	160	157	157	156	170
holdouts	wl-tile-v1-02655	wl-neg-neg-es-pba-20409	neg-es-pba-20409	0	hard_negative	test_trasancos	ES	Mámoa de Moimentos 2	San Sadurniño	Santa Mariña do Monte (Santa Mariña)		megalithic_mound	0.08049851	0.05250307	0.06650079	0.00422642	0.07209988	147	162	154	154	152	164
holdouts	wl-tile-v1-02618	wl-neg-neg-es-pba-9975	neg-es-pba-9975	0	hard_negative	test_trasancos	ES	Mámoa de Monteventoso	Ferrol	Doniños (San Román)		megalithic_mound	0.13039935	0.19646007	0.16342971	0.02561827	0.15021757	121	107	111	111	114	117
holdouts	wl-tile-v1-02619	wl-neg-neg-es-pba-9976	neg-es-pba-9976	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 1	Ferrol	Doniños (San Román)		megalithic_mound	0.30060691	0.49213136	0.39636914	0.14793809	0.35806425	79	68	73	73	76	104
holdouts	wl-tile-v1-02620	wl-neg-neg-es-pba-9977	neg-es-pba-9977	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 2	Ferrol	Doniños (San Román)		megalithic_mound	0.47867828	0.68139740	0.58003784	0.32617014	0.53949402	61	51	58	58	57	80
holdouts	wl-tile-v1-02621	wl-neg-neg-es-pba-9978	neg-es-pba-9978	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 3	Ferrol	Doniños (San Román)		megalithic_mound	0.03058696	0.02177456	0.02618076	0.00066602	0.02794324	188	191	190	190	190	193
holdouts	wl-tile-v1-02622	wl-neg-neg-es-pba-9979	neg-es-pba-9979	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 4	Ferrol	Doniños (San Román)		megalithic_mound	0.03055527	0.02756452	0.02905989	0.00084224	0.02965804	189	183	187	186	187	194
holdouts	wl-tile-v1-02623	wl-neg-neg-es-pba-9980	neg-es-pba-9980	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 5	Ferrol	Doniños (San Román)		megalithic_mound	0.28365703	0.32533576	0.30449639	0.09228377	0.29616065	81	86	84	83	82	45
holdouts	wl-tile-v1-02624	wl-neg-neg-es-pba-9981	neg-es-pba-9981	0	hard_negative	test_trasancos	ES	Mámoa de Mougá 6	Ferrol	Doniños (San Román)		megalithic_mound	0.42735168	0.49677853	0.46206511	0.21229914	0.44817974	68	66	67	67	69	34
holdouts	wl-tile-v1-02628	wl-neg-neg-es-pba-14223	neg-es-pba-14223	0	hard_negative	test_trasancos	ES	Mámoa de Muíño do Vento	Narón	Trasancos (San Mateo)		megalithic_mound	0.64233097	0.65392542	0.64812820	0.42003655	0.64580931	42	57	49	49	46	66
holdouts	wl-tile-v1-02656	wl-neg-neg-es-pba-20435	neg-es-pba-20435	0	hard_negative	test_trasancos	ES	Mámoa de Pena Escrita	San Sadurniño	Lamas (San Xiao)		megalithic_mound	0.25780566	0.19270138	0.22525352	0.04967951	0.23827438	90	108	100	100	97	112
holdouts	wl-tile-v1-02666	wl-neg-neg-es-pba-24846	neg-es-pba-24846	0	hard_negative	test_trasancos	ES	Mámoa de Pena Moura	Valdoviño	Vilarrube (San Martiño)		megalithic_mound	0.82388962	0.94737242	0.88563102	0.78053030	0.86093446	30	22	29	29	29	28
holdouts	wl-tile-v1-02667	wl-neg-neg-es-pba-24847	neg-es-pba-24847	0	hard_negative	test_trasancos	ES	Mámoa de Portonovo 1	Valdoviño	Valdoviño (Santaia)		megalithic_mound	0.02458387	0.02050308	0.02254347	0.00050404	0.02335963	196	195	197	196	198	184
holdouts	wl-tile-v1-02668	wl-neg-neg-es-pba-24848	neg-es-pba-24848	0	hard_negative	test_trasancos	ES	Mámoa de Portonovo 2	Valdoviño	Valdoviño (Santaia)		megalithic_mound	0.02440169	0.02169755	0.02304962	0.00052946	0.02359045	197	192	195	195	197	202
holdouts	wl-tile-v1-02669	wl-neg-neg-es-pba-24849	neg-es-pba-24849	0	hard_negative	test_trasancos	ES	Mámoa de Rioboo 1/Mámoa de Canteiros 1	Valdoviño	Meirás (San Vicente)		megalithic_mound	0.64023426	0.63210315	0.63616871	0.40469410	0.63779493	43	58	51	51	49	67
holdouts	wl-tile-v1-02670	wl-neg-neg-es-pba-24850	neg-es-pba-24850	0	hard_negative	test_trasancos	ES	Mámoa de Rioboo 2/Mámoa de Canteiros 2/M moas do Val	Valdoviño	Meirás (San Vicente)		megalithic_mound	0.23737111	0.22281637	0.23009374	0.05289017	0.23300469	96	102	98	98	99	116
holdouts	wl-tile-v1-02629	wl-neg-neg-es-pba-14224	neg-es-pba-14224	0	hard_negative	test_trasancos	ES	Mámoa de Sequeiro	Narón	San Xiao de Narón (San Xiao)		megalithic_mound	0.05461914	0.04713228	0.05087571	0.00257432	0.05237308	166	166	167	166	165	179
holdouts	wl-tile-v1-02630	wl-neg-neg-es-pba-14225	neg-es-pba-14225	0	hard_negative	test_trasancos	ES	Mámoa de Vespasante/Arca de Vespasante	Narón	Trasancos (San Mateo)		megalithic_mound	0.13106417	0.12740330	0.12923374	0.01669801	0.12996591	120	127	125	125	123	128
holdouts	wl-tile-v1-02631	wl-neg-neg-es-pba-14226	neg-es-pba-14226	0	hard_negative	test_trasancos	ES	Mámoa do Calvario	Narón	Trasancos (San Mateo)		megalithic_mound	0.25409173	0.19993169	0.22701171	0.05080099	0.23784372	93	105	99	99	98	113
holdouts	wl-tile-v1-02657	wl-neg-neg-es-pba-20436	neg-es-pba-20436	0	hard_negative	test_trasancos	ES	Mámoa do Campo da Cruz 1	San Sadurniño	Igrexafeita (Santa María)		megalithic_mound	0.16547625	0.15173464	0.15860544	0.02510848	0.16135377	109	121	113	112	111	133
holdouts	wl-tile-v1-02648	wl-neg-neg-es-pba-14636	neg-es-pba-14636	0	hard_negative	test_trasancos	ES	Mámoa do Inglés	Neda	Viladonelle (Santo André)		megalithic_mound	0.06510322	0.09794304	0.08152313	0.00637641	0.07495517	156	138	146	146	149	136
holdouts	wl-tile-v1-02649	wl-neg-neg-es-pba-14637	neg-es-pba-14637	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón	Neda	Santa María de Neda (Santa María)		megalithic_mound	0.04128009	0.03277205	0.03702607	0.00135283	0.03872768	176	179	179	178	178	123
holdouts	wl-tile-v1-02548	wl-neg-neg-es-pba-9173	neg-es-pba-9173	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón I-1	Fene	Sillobre (Santa Mariña)		megalithic_mound	0.19266703	0.31971477	0.25619090	0.06159850	0.23078135	103	87	97	97	101	107
holdouts	wl-tile-v1-02549	wl-neg-neg-es-pba-9201	neg-es-pba-9201	0	hard_negative	test_trasancos	ES	Mámoa do Monte Marraxón I-2	Fene	Sillobre (Santa Mariña)		megalithic_mound	0.07282728	0.07067911	0.07175320	0.00514737	0.07218283	151	150	151	151	151	137
