bank_id	review_seed_id	control_set_id	review_role	country	province_or_district	municipality	name	typology	morphology_proxy	negative_type	review_priority	auto_review_status	auto_decision	training_use	proposed_radius_m	source	source_record_id	source_code
neg-pt-dgpc-107032	review-neg-1048		negative	PT	Braga	Vila Nova de Famalicão	Mamoa III de Vermoim (São Cosme)	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107032	14962
neg-pt-dgpc-112739	review-neg-1051		negative	PT	Porto	Vila Nova de Gaia	Telheira 1/ Mamoa da Cama	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112739	31258
neg-pt-dgpc-112385	review-neg-1053		negative	PT	Viana do Castelo	Paredes de Coura	Regueiro das Cruzes	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	112385	40388
neg-es-pba-1557	review-neg-1055		negative	ES	A Coruña	A Baña	Mámoa do Alto de Emes 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1557	GA15007059
neg-es-pba-43142	review-neg-1057		negative	ES	Lugo	Viveiro	Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	43142	TO27066001
neg-es-pba-31024	review-neg-1058		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 02	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31024	GA27018183
neg-es-pba-45355	review-neg-1061		negative	ES	Ourense	Avión	Mámoa do Alto do Barazal2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45355	GA32004014
neg-es-pba-63376	review-neg-1063		negative	ES	Pontevedra	A Cañiza	Mámoa de Portela de Deva 1	Mámoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63376	GA36009086
neg-pt-dgpc-107012	review-neg-1066		negative	PT	Braga	Vila Nova de Famalicão	Mamoa IV Vermoim (São Cosme)	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107012	2542
neg-pt-dgpc-111340	review-neg-1069	control-v1-0133	negative	PT	Porto	Vila do Conde	Queimado alto	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	111340	38781
neg-pt-dgpc-108395	review-neg-1071		negative	PT	Viana do Castelo	Paredes de Coura	Serra da Boulhosa	Anta/Dólmen		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108395	10393
neg-es-pba-1017	review-neg-1073		negative	ES	A Coruña	A Baña	Mámoa do Campo Redondo			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1017	GA15007024
neg-es-pba-43143	review-neg-1075		negative	ES	Lugo	Viveiro	Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	43143	GA27066003
neg-es-pba-31025	review-neg-1076		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 03	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31025	GA27018184
neg-es-pba-45356	review-neg-1079		negative	ES	Ourense	Avión	Mámoa do Campo de Ramil			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45356	GA32004019
neg-es-pba-63377	review-neg-1081		negative	ES	Pontevedra	A Cañiza	Mámoa de Portela de Deva 2	Mámoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63377	GA36009087
neg-pt-dgpc-109630	review-neg-1084	control-v1-0119	negative	PT	Braga	Vila Verde	Mamoa 1 de Bustelo	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109630	16508
neg-pt-dgpc-111775	review-neg-1088		negative	PT	Viana do Castelo	Paredes de Coura	São Bento da Porta Aberta	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	111775	4062
neg-es-pba-1558	review-neg-1090		negative	ES	A Coruña	A Baña	Mámoa do Campo da Feira 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1558	GA15007040
neg-es-pba-30179	review-neg-1092	control-v1-0178	negative	ES	Lugo	Xermade	As Penas do Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30179	GA27021044
neg-es-pba-31026	review-neg-1093		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 04	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31026	GA27018185
neg-es-pba-45357	review-neg-1096		negative	ES	Ourense	Avión	Mámoa do Canguiño/Mámoa do Bebedeiro			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45357	GA32004012
neg-es-pba-63378	review-neg-1098		negative	ES	Pontevedra	A Cañiza	Mámoa do Alto da Cota 1	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63378	GA36009019
neg-pt-dgpc-109350	review-neg-1101		negative	PT	Braga	Vila Verde	Mamoa 1 de Chão de Couce	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109350	30769
neg-pt-dgpc-108626	review-neg-1105	control-v1-0138	negative	PT	Viana do Castelo	Ponte da Barca	Mamoa da Giadela	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108626	31222
neg-es-pba-1011	review-neg-1107		negative	ES	A Coruña	A Baña	Mámoa do Campo da Feira 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1011	GA15007041
neg-es-pba-32082	review-neg-1109	control-v1-0179	negative	ES	Lugo	Xove	Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	32082	GA27025032
neg-es-pba-31027	review-neg-1110		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 05	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31027	GA27018186
neg-es-pba-45362	review-neg-1113		negative	ES	Ourense	Avión	Mámoa do Coto Queimado 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45362	GA32004041
neg-es-pba-63408	review-neg-1115		negative	ES	Pontevedra	A Cañiza	Mámoa do Alto da Cota 2	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63408	GA36009056
neg-pt-dgpc-109548	review-neg-1118		negative	PT	Braga	Vila Verde	Mamoa 10 de Bustelo	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109548	16517
neg-pt-dgpc-109876	review-neg-1122		negative	PT	Viana do Castelo	Ponte da Barca	Vazeiro	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109876	14148
neg-es-pba-1012	review-neg-1124		negative	ES	A Coruña	A Baña	Mámoa do Campo da Feira 3			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1012	GA15007042
neg-es-pba-32083	review-neg-1126		negative	ES	Lugo	Xove	Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	32083	TO27025001
neg-es-pba-31058	review-neg-1127		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 06	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31058	GA27018187
neg-es-pba-45387	review-neg-1130		negative	ES	Ourense	Avión	Mámoa do Coto Queimado 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45387	GA32004042
neg-es-pba-63409	review-neg-1132		negative	ES	Pontevedra	A Cañiza	Mámoa do Alto da Cota 3	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63409	GA36009057
neg-pt-dgpc-109537	review-neg-1135		negative	PT	Braga	Vila Verde	Mamoa 11 de Bustelo	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109537	16518
neg-pt-dgpc-109417	review-neg-1138	control-v1-0139	negative	PT	Viana do Castelo	Ponte de Lima	Arca 1	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109417	10620
neg-es-pba-1013	review-neg-1140		negative	ES	A Coruña	A Baña	Mámoa do Campo da Feira 4			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1013	GA15007043
neg-es-pba-31059	review-neg-1142		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 07	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31059	GA27018188
neg-es-pba-45358	review-neg-1145		negative	ES	Ourense	Avión	Mámoa do Coto dos Mouros 1/A Buratiña			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45358	GA32004028
neg-es-pba-63410	review-neg-1147		negative	ES	Pontevedra	A Cañiza	Mámoa do Alto da Cota 4	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63410	GA36009058
neg-pt-dgpc-109534	review-neg-1150		negative	PT	Braga	Vila Verde	Mamoa 12 de Bustelo	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109534	16519
neg-pt-dgpc-110175	review-neg-1153		negative	PT	Viana do Castelo	Ponte de Lima	Mamoa 1 da Boalhosa	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	110175	17860
neg-es-pba-1014	review-neg-1154		negative	ES	A Coruña	A Baña	Mámoa do Campo da Feira 5			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1014	GA15007044
neg-es-pba-31060	review-neg-1156		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 08	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31060	GA27018189
neg-es-pba-45359	review-neg-1159		negative	ES	Ourense	Avión	Mámoa do Coto dos Mouros 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45359	GA32004029
neg-es-pba-63411	review-neg-1161		negative	ES	Pontevedra	A Cañiza	Mámoa do Alto da Cota 5	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63411	GA36009059
neg-pt-dgpc-109525	review-neg-1164		negative	PT	Braga	Vila Verde	Mamoa 13 de Bustelo	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109525	16520
neg-pt-dgpc-110176	review-neg-1167		negative	PT	Viana do Castelo	Ponte de Lima	Mamoa 2 da Boalhosa	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	110176	17861
neg-es-pba-1015	review-neg-1168		negative	ES	A Coruña	A Baña	Mámoa do Campo da Tilla			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1015	GA15007046
neg-es-pba-31061	review-neg-1170		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 09	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31061	GA27018190
neg-es-pba-45360	review-neg-1173		negative	ES	Ourense	Avión	Mámoa do Coto dos Mouros 3			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45360	GA32004030
neg-es-pba-63412	review-neg-1175		negative	ES	Pontevedra	A Cañiza	Mámoa do Alto de Fontefría 01	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63412	GA36009010
neg-pt-dgpc-109628	review-neg-1178		negative	PT	Braga	Vila Verde	Mamoa 2 de Bustelo	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109628	16509
neg-pt-dgpc-110180	review-neg-1180		negative	PT	Viana do Castelo	Ponte de Lima	Mamoa 3 da Boalhosa	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	110180	17862
neg-es-pba-1016	review-neg-1181		negative	ES	A Coruña	A Baña	Mámoa do Campo do Pozo			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1016	GA15007011
neg-es-pba-31062	review-neg-1183		negative	ES	Lugo	A Fonsagrada	Medorra das Peneliñas 10	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31062	GA27018191
neg-es-pba-45361	review-neg-1186		negative	ES	Ourense	Avión	Mámoa do Coto dos Mouros 4			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	45361	GA32004031
