bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	negative_type	negative_confidence	review_priority	review_reason	training_use	generated_at
neg-es-pba-67166	ES	Galicia	Pontevedra	Lalín	Bendoiro (San Miguel)	Laxe, A	Mámoa de Monte da Edra 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67166	GA36024107	Túmulo	-		-8.166120063596574	42.66856302113693	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67167	ES	Galicia	Pontevedra	Lalín	Bendoiro (San Miguel)	Laxe, A	Mámoa de Monte da Edra 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67167	GA36024108	Túmulo	-		-8.166177719110193	42.6689821369472	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67168	ES	Galicia	Pontevedra	Lalín	O Cello (San Martiño)	Pareizo	Mámoa de Monte da Miñoca	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67168	GA36024094	Túmulo	-		-8.091340469274051	42.69678238848857	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67169	ES	Galicia	Pontevedra	Lalín	A Veiga (San Ramón)	Lamas, As	Mámoa de Monte de Veiga	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67169	GA36024090	Túmulo	-		-8.082144791005927	42.70361769948807	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67171	ES	Galicia	Pontevedra	Lalín	Noceda (Santa María)	Noceda de Abaixo	Mámoa de Noceda de Abaixo 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67171	GA36024099	Túmulo	-		-8.200050558306911	42.69560491871768	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67172	ES	Galicia	Pontevedra	Lalín	Noceda (Santa María)	Noceda de Abaixo	Mámoa de Noceda de Abaixo 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67172	GA36024100	Túmulo	-		-8.202716640980732	42.69492250622517	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67173	ES	Galicia	Pontevedra	Lalín	Val do Carrio (Santo André)	Abonxo	Mámoa de Outeiro Grande-Riádigos 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67173	GA36024053	Túmulo	-		-8.142520165679468	42.73700099009327	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67174	ES	Galicia	Pontevedra	Lalín	Val do Carrio (Santo André)	Abonxo	Mámoa de Outeiro Grande-Riádigos 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67174	GA36024054	Túmulo	-		-8.14282428780566	42.736947792419144	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67204	ES	Galicia	Pontevedra	Lalín	Val do Carrio (Santo André)	Abonxo	Mámoa de Outeiro Grande-Riádigos 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67204	GA36024055	Túmulo	-		-8.142146189747475	42.73662728750383	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67205	ES	Galicia	Pontevedra	Lalín	Val do Carrio (Santo André)	Abonxo	Mámoa de Outeiro Grande-Riádigos 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67205	GA36024056	Túmulo	-		-8.142785042522089	42.736666700528744	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67206	ES	Galicia	Pontevedra	Lalín	Val do Carrio (Santo André)	Abonxo	Mámoa de Outeiro Grande-Riádigos 5	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67206	GA36024057	Túmulo	-		-8.14302555297813	42.73650506552799	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67207	ES	Galicia	Pontevedra	Lalín	Val do Carrio (Santo André)	Abonxo	Mámoa de Outeiro Grande-Riádigos 6	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67207	GA36024058	Túmulo	-		-8.142778946539549	42.73627690730104	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67208	ES	Galicia	Pontevedra	Lalín	Val do Carrio (Santo André)	Abonxo	Mámoa de Outeiro Grande-Riádigos 7	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67208	GA36024059	Túmulo	-		-8.14297938117418	42.735981642576796	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67209	ES	Galicia	Pontevedra	Lalín	Val do Carrio (Santo André)	Abonxo	Mámoa de Outeiro Grande-Riádigos 8	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67209	GA36024088	Túmulo	-		-8.14258679024876	42.73603102827747	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67210	ES	Galicia	Pontevedra	Lalín	Val do Carrio (Santo André)	Abonxo	Mámoa de Outeiro Grande-Riádigos 9	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67210	GA36024089	Túmulo	-		-8.142540517244305	42.73743260674314	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67211	ES	Galicia	Pontevedra	Lalín	Gresande (Santiago)	Outeiro, O	Mámoa de Pena da Cruz 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67211	GA36024142	Túmulo	-		-8.18568653649269	42.64293280881484	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67212	ES	Galicia	Pontevedra	Lalín	Gresande (Santiago)	Outeiro, O	Mámoa de Pena da Cruz 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67212	GA36024143	Túmulo	-		-8.18594346982782	42.64239825548969	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67213	ES	Galicia	Pontevedra	Lalín	Gresande (Santiago)	Outeiro, O	Mámoa de Pena da Cruz 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67213	GA36024144	Túmulo	-		-8.185902600541645	42.64194101837324	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67214	ES	Galicia	Pontevedra	Lalín	Catasós (Santiago)	Puxallos	Mámoa de Puxallos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67214	GA36024104	Túmulo	-		-8.08732246382155	42.607472287094424	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67242	ES	Galicia	Pontevedra	Lalín	Maceira (San Martiño)	Rodelas	Mámoa de Rodelas 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1.1	67242	GA36024048	Túmulo	-		-8.057701277164696	42.653150890723936	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67243	ES	Galicia	Pontevedra	Lalín	Maceira (San Martiño)	Rodelas	Mámoa de Rodelas 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1.1	67243	GA36024084	Túmulo	-		-8.057162445057713	42.65366602772056	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67244	ES	Galicia	Pontevedra	Lalín	Soutolongo (Santa María)	Vista Alegre	Mámoa de Sete Camiños	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67244	GA36024130	Túmulo	-		-8.174516755072235	42.62578034559041	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67245	ES	Galicia	Pontevedra	Lalín	A Veiga (San Ramón)	Carballeda	Mámoa de Veiga 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1.48	67245	GA36024018	Túmulo	-		-8.051365502247497	42.71071409048223	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67246	ES	Galicia	Pontevedra	Lalín	A Veiga (San Ramón)	Carballeda	Mámoa de Veiga 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1.48	67246	GA36024078	Túmulo	-		-8.053221624417175	42.709133608224334	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67247	ES	Galicia	Pontevedra	Lalín	O Cello (San Martiño)	Vilasancho	Mámoa de Vilasancho	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67247	GA36024095	Túmulo	-		-8.121292850550958	42.698490595781045	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67248	ES	Galicia	Pontevedra	Lalín	Parada (Santa María)	Eirixe, A	Mámoa de Zarra do Canal 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1.38/1.40	67248	GA36024016	Túmulo	-		-8.028069303225644	42.71642123084766	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67249	ES	Galicia	Pontevedra	Lalín	Parada (Santa María)	Eirixe, A	Mámoa de Zarra do Canal 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1.38/1.40	67249	GA36024071	Túmulo	-		-8.027575780433256	42.7165491818948	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67278	ES	Galicia	Pontevedra	Lalín	Lebozán (Santiago)	Nogueira	Mámoa do Coto do Santo da Pedra	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	67278	GA36024140	Túmulo	-		-8.142246389987282	42.58952829473858	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-67279	ES	Galicia	Pontevedra	Lalín	Xaxán (Santa María da Saleta)	Xaxán	Mámoa do Coto do Xil	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1.26	67279	GA36024027	Túmulo	-		-8.1040905412682	42.67442674498368	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
