review_seed_id	review_role	class_hint	bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	proxy_tags	review_priority	review_reason	training_use	generated_at	negative_type	negative_confidence
review-neg-0864	negative	hard_negative_candidate	neg-pt-dgpc-112900	PT	Norte de Portugal	Porto	Vila Nova de Gaia	Sandim, Olival, Lever e Crestuma		Mamoa 1 de Santa Lomédia	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3715749	112900	41132	Monumento Megalítico		Neolítico;	-8.463551992484142	41.04779590093835	Cartográfica					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0865	negative	hard_negative_candidate	neg-pt-dgpc-106446	PT	Norte de Portugal	Porto	Trofa	Alvarelhos e Guidões		Póvoa	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2620604	106446	26313	Casal Rústico		Romano;	-8.627621905345569	41.325743088370736	Indeterminada					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0866	negative	hard_negative_candidate	neg-pt-dgpc-112407	PT	Norte de Portugal	Viana do Castelo	Paredes de Coura	Insalde e Porreiras		Mamoa 2 de Chão de Porreiras	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3666715	112407	40414	Mamoa		Neo-Calcolítico;	-8.547419497214836	41.96149059729115	Cartográfica					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0867	negative	hard_negative_candidate	neg-pt-dgpc-112421	PT	Norte de Portugal	Viana do Castelo	Ponte de Lima	Cabaços e Fojo Lobal		Varziela	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3666662	112421	40405	Arte Rupestre		Indeterminado;	-8.588483195869392	41.69439170130244	Indeterminada					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0868	negative	hard_negative_candidate	neg-pt-dgpc-109237	PT	Norte de Portugal	Vila Real	Valpaços	Possacos		Arquinho 2	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2858107	109237	31505	Achado(s) Isolado(s)		Romano;	-7.2640315104356095	41.61922990189063	Indeterminada					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0869	negative	hard_negative_candidate	neg-es-pba-1519	ES	Galicia	A Coruña	A Baña	Troitosende (Santa María)	Quintáns	Mámoa de Salgueiróns 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	2	1519	GA15007002	Túmulo/Mámoa	-		-8.671061319230024	42.945306858137855	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0870	negative	hard_negative_candidate	neg-es-pba-832	ES	Galicia	A Coruña	Ames	Piñeiro (San Mamede)	Vilaverde	Petróglifo do Cotón da Espiñeira	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	2	832	GA15002048		ARU		-8.641749654365837	42.95008219367022	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0871	negative	hard_negative_candidate	neg-es-pba-37798	ES	Galicia	Lugo	Pantón	Pombeiro (San Vicente)	Torre de Vilamirón, A	Torre de Quitapesares	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	37798	GA27041062	Estruturas defensivas?	DEF		-7.686838420086658	42.4695867775423	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	historic_fortification	official_non_castro_heritage_needs_visual_review
review-neg-0872	negative	hard_negative_candidate	neg-es-pba-30987	ES	Galicia	Lugo	A Fonsagrada	Vieiro (Santo Antonio)	Pasada Seca, A	Medorra da Loma de Perulledo 6	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27018282	30987	GA27018282	Túmulo	-		-7.098207464085609	43.09303930878217	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0873	negative	hard_negative_candidate	neg-es-pba-29682	ES	Galicia	Lugo	Cervantes	O Castro (Santa María)	Sabadelle	Mina romana do Ribadón	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	29682	GA27012015	Explotación mineira	-		-7.0492821905353065	42.87088315921167	catalogue_point_wgs84					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	mining_or_quarry	official_non_castro_heritage_needs_visual_review
review-neg-0874	negative	hard_negative_candidate	neg-es-pba-28613	ES	Galicia	Lugo	Antas de Ulla	San Fiz de Amarante (San Fiz)	Seixo, O	Petróglifos do Campo da Uz 12	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	28613	GA27003081	Petróglifo	ARU		-7.931167024498821	42.74793755088587	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0875	negative	hard_negative_candidate	neg-es-pba-45295	ES	Galicia	Ourense	Avión	Baíste (Santa María)	Raíces, As	Mámoa de Chau da Veiga 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA32004016	45295	GA32004016		-		-8.338288911265174	42.44057650755341	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0876	negative	hard_negative_candidate	neg-es-pba-45099	ES	Galicia	Ourense	Bande	Bande (San Pedro)	Sordos	Petróglifos do Monte do Uzal	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	45099	GA32006045		ARU		-7.969263553426221	42.002122246977464	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0877	negative	hard_negative_candidate	neg-es-pba-63336	ES	Galicia	Pontevedra	A Cañiza	A Ameixeira (San Bernabeu)	Fonte Santa, A	Mámoa de Marco Pedroso 04	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	005A	63336	GA36014023	Túmulo	-		-8.220496341937512	42.23069313705975	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0878	negative	hard_negative_candidate	neg-es-pba-76971	ES	Galicia	Pontevedra	Pontevedra	Lourizán (Santo André)	Igrexa, A	Necrópole da igrexa de Santo André de Lourizán	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	C.40	76971	GA36038040	Necrópole	-		-8.667826876020337	42.41357997652408	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	necropolis_or_burial	official_non_castro_heritage_needs_visual_review
review-neg-0879	negative	hard_negative_candidate	neg-es-pba-65492	ES	Galicia	Pontevedra	A Guarda	Salcidos (San Lourenzo)	Fecha, A	Petróglifo do Monte Torroso 09/Petróglifo do Cimo do Niño do Corvo 09	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36023007-9	65492	GA36023066	Petróglifo	ARU		-8.872087138162641	41.92421618000114	catalogue_point_wgs84					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0880	negative	hard_negative_candidate	neg-pt-dgpc-109388	PT	Norte de Portugal	Braga	Vieira do Minho	Ruivães e Campos		Mamoa de Mariolas	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2722856	109388	30056	Mamoa		Neo-Calcolítico;	-8.027680640926464	41.686774102322445	Indeterminada					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0881	negative	hard_negative_candidate	neg-pt-dgpc-107533	PT	Norte de Portugal	Braga	Braga	Braga (São José de São Lázaro e São João do Souto)		Braga - Rua de São Geraldo, Logradouro do Edificio 27-31	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=183442	107533	16543	Vestígios Diversos		Idade Média;Romano;	-8.425561347562207	41.547253505169294	Cartográfica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0882	negative	hard_negative_candidate	neg-pt-dgpc-107885	PT	Norte de Portugal	Bragança	Mirandela	Passos		Regato das Bouças 2/ Abrigo 2 do Regato das Bouças	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=53856	107885	7015	Arte Rupestre	Abrigo;	Neo-Calcolítico;	-7.279546664718347	41.46983633501392	Cartográfica					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0883	negative	hard_negative_candidate	neg-pt-dgpc-112845	PT	Norte de Portugal	Porto	Vila Nova de Gaia	Sandim, Olival, Lever e Crestuma		Mamoa 2 da Gestosa	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3715267	112845	41117	Monumento Megalítico		Neolítico;	-8.491741794355331	41.04394232141598	Cartográfica					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0884	negative	hard_negative_candidate	neg-pt-dgpc-112742	PT	Norte de Portugal	Porto	Vila Nova de Gaia	Oliveira do Douro		Aqueduto da Serra do Pilar/Aqueduto do Sardão	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=48363	112742	797	Aqueduto		Moderno;	-8.584641849574412	41.11381523513608	Cartográfica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0885	negative	hard_negative_candidate	neg-pt-dgpc-112411	PT	Norte de Portugal	Viana do Castelo	Paredes de Coura	Insalde e Porreiras		Mamoa 2 do Couto da Pinheira	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3666740	112411	40418	Mamoa		Neo-Calcolítico;	-8.54735101397753	41.95768484552137	Cartográfica					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
review-neg-0886	negative	hard_negative_candidate	neg-pt-dgpc-110401	PT	Norte de Portugal	Viana do Castelo	Valença	Verdoejo		Barreira	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	https://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2373195	110401	20817	Arte Rupestre		Indeterminado;	-8.580239742991134	42.038223145757485	Cartográfica					P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	rock_art_surface	official_non_castro_heritage_needs_visual_review
review-neg-0887	negative	hard_negative_candidate	neg-pt-dgpc-107840	PT	Norte de Portugal	Vila Real	Valpaços	Vales		Monte de Santa Comba	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_non_castro_heritage_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=57984	107840	14233	Povoado Fortificado		Romano;Idade do Ferro;	-7.332672907422369	41.465947900615234	Cartográfica					P1	Built or disturbed landscape context useful as a hard negative after visual check.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	roman_built_context	official_non_castro_heritage_needs_visual_review
review-neg-0888	negative	hard_negative_candidate	neg-es-pba-1520	ES	Galicia	A Coruña	A Baña	Troitosende (Santa María)	Menlle de Abaixo	Mámoa de Salgueiróns 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	9	1520	GA15007009	Túmulo/Mámoa	-		-8.672060907621038	42.945871873583556	catalogue_point_wgs84					P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z	megalithic_mound	official_non_castro_heritage_needs_visual_review
